회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),재무활동으로 인한 현금흐름(*)(IFRS연결)(천원),현금및현금성자산의 증가(IFRS연결)(천원),감가상각비(IFRS연결)(천원),개발비상각(IFRS연결)(천원),기타무형자산상각비(IFRS연결)(천원)
(주)웅진,016880,2019/12,"22,649,073","-1,388,288,009","1,533,570,982","167,842,106","29,303,731",0,"11,533,428"
(주)웅진,016880,2020/12,"70,893,731","1,499,991,137","-1,672,776,732","-102,705,892","37,890,400",0,"15,122,911"
(주)웅진,016880,2021/12,"109,542,944","-64,019,648","-89,414,357","-44,105,614","42,583,010",0,"18,197,633"
(주)웅진,016880,2022/12,"112,388,797","-75,512,349","-54,751,304","-17,663,161","53,971,291",0,"24,993,641"
(주)웅진,016880,2023/12,"93,102,082","-15,353,448","-68,611,785","9,259,389","55,470,016",0,"28,772,366"
(주)웅진,016880,2024/12,"89,896,860","-22,452,914","-66,577,212","1,099,587","52,931,178",0,"20,813,113"
(주)웅진,016880,2025/12,"261,616,996","-1,021,137,966","816,742,772","57,192,805","57,156,809",0,"22,614,157"
(주)웅진씽크빅,095720,2013/12,"53,087,055","26,026,073","-69,395,056","9,718,072","6,070,547",0,"24,392,141"
(주)웅진씽크빅,095720,2014/12,"22,664,212","-37,412,867","7,518,065","-6,305,635","5,193,584",0,"23,260,331"
(주)웅진씽크빅,095720,2015/12,"-18,017,170","2,596,251","5,716,625","-9,685,787","7,584,857",0,"23,343,165"
(주)웅진씽크빅,095720,2016/12,"65,624,944","-11,349,523","-3,587,331","50,820,417","9,895,439",0,"20,132,530"
(주)웅진씽크빅,095720,2017/12,"59,857,369","-10,192,319","-27,044,896","22,472,965","10,190,149",0,"15,991,161"
(주)웅진씽크빅,095720,2018/12,"38,279,637","-72,022,859","86,630,214","52,944,994","8,190,474",0,"13,505,609"
(주)웅진씽크빅,095720,2019/12,"51,724,317","-1,631,297,495","1,622,689,867","43,187,035","29,249,922",0,"13,300,578"
(주)웅진씽크빅,095720,2020/12,"49,898,177","1,486,737,808","-1,648,543,089","-111,828,258","32,143,460",0,"13,720,868"
(주)웅진씽크빅,095720,2021/12,"94,724,071","-53,226,504","-78,118,901","-36,529,639","33,849,314",0,"16,975,429"
(주)웅진씽크빅,095720,2022/12,"94,571,605","-65,181,611","-44,542,455","-15,127,394","45,813,059",0,"24,312,349"
(주)웅진씽크빅,095720,2023/12,"73,351,478","-30,056,030","-40,747,483","2,543,887","47,530,014",0,"29,679,244"
(주)웅진씽크빅,095720,2024/12,"63,411,071","-20,252,298","-36,028,100","7,153,860","45,167,053",0,"20,819,459"
(주)웅진씽크빅,095720,2025/12,"78,825,474","-106,219,307","47,881,708","20,480,783","43,243,997",0,"16,067,584"
(주)원림,005820,2013/12,"934,939","3,121,821","-1,511,566","2,543,497","1,421,582",0,277
(주)원림,005820,2014/12,"6,689,284","-4,309,642","-5,482,028","-3,103,755","1,087,322",0,276
(주)원림,005820,2015/12,"-284,488","3,614,533","-1,707,491","1,622,342","916,692",0,228
(주)원림,005820,2016/12,"4,342,152","5,656,646","-2,491,378","7,529,570","909,680",0,0
(주)원림,005820,2017/12,"1,169,612","-9,951,564","515,770","-8,273,909","1,018,069",0,273
(주)원림,005820,2018/12,"-2,438,138","-382,000","981,623","-1,838,629","1,540,723",0,656
(주)원림,005820,2019/12,"4,660,968","-4,846,816","7,256,456","7,068,384","2,092,892",0,656
(주)원림,005820,2020/12,"12,570,224","-7,631,898","-6,693,109","-1,631,434","2,265,940",0,656
(주)원림,005820,2021/12,"-2,213,328","8,922,073","-5,810,989","911,850","2,393,509",0,656
(주)원림,005820,2022/12,"8,857,365","-2,872,244","-7,812,404","-1,825,497","2,221,212",0,383
(주)원림,005820,2023/12,"8,483,223","490,113","-3,811,546","5,157,080","2,073,729",0,0
(주)원림,005820,2024/12,"10,289,548","-10,730,298","-1,861,984","-2,280,247","2,104,617",0,0
(주)원림,005820,2025/12,"4,843,333","7,935,346","-1,562,979","11,252,197","1,966,750",0,0
(주)위스컴,024070,2013/12,"8,664,195","-3,305,256","-4,107,276","1,140,242","2,628,440",0,"47,631"
(주)위스컴,024070,2014/12,"11,956,614","-6,141,496","-3,615,980","2,110,987","2,627,093",0,"47,217"
(주)위스컴,024070,2015/12,"4,538,819","-4,952,514","-3,273,775","-3,684,827","2,806,155",0,"47,635"
(주)위스컴,024070,2016/12,"5,264,282","-2,827,859","-1,520,592","1,132,561","2,888,043",0,"46,079"
(주)위스컴,024070,2017/12,"5,021,426","-8,303,765","-1,341,592","-4,588,155","2,893,611",0,"51,392"
(주)위스컴,024070,2018/12,"3,642,436","-2,495,347","171,000","1,622,177","3,060,335",0,"55,491"
(주)위스컴,024070,2019/12,"3,856,468","-5,249,274","1,170,405","-275,106","3,224,953",0,"55,650"
(주)위스컴,024070,2020/12,"5,893,727","-2,513,137","-2,172,021","1,194,873","3,704,706",0,"47,551"
(주)위스컴,024070,2021/12,"525,775","-1,531,644","-1,724,926","-2,740,211","4,152,054",0,"26,713"
(주)위스컴,024070,2022/12,"2,594,007","-5,498,467","1,970,015","-919,080","3,966,592",0,"11,365"
(주)위스컴,024070,2023/12,"5,845,489","-798,489","-4,184,227","843,904","3,928,642",0,"49,711"
(주)위스컴,024070,2024/12,"2,690,878","-1,446,696","-610,671","653,838","3,900,383",0,"49,785"
(주)위스컴,024070,2025/12,"974,901","-2,543,153","-1,218,267","-2,778,999","1,291,055",0,538
(주)윌비스,008600,2013/12,"8,170,421","-10,057,513","1,140,705","-747,785","6,556,978",0,"3,895,532"
(주)윌비스,008600,2014/12,"16,927,336","-7,674,677","-9,714,812","-445,849","6,369,668",0,"3,709,215"
(주)윌비스,008600,2015/12,"1,732,507","-22,245,379","22,780,943","2,288,384","6,573,323",0,"5,017,098"
(주)윌비스,008600,2016/12,"4,389,817","-18,910,852","13,515,810","-869,908","6,362,482",0,"7,797,552"
(주)윌비스,008600,2017/12,"11,053,019","-10,752,681","2,045,289","2,093,615","6,311,153",0,"9,027,146"
(주)윌비스,008600,2018/12,"-1,502,090","-4,154,490","3,752,338","-1,866,808","5,559,623",0,"8,136,604"
(주)윌비스,008600,2019/12,"23,526,992","-7,552,454","-13,832,913","2,183,292","12,729,483",0,"7,751,559"
(주)윌비스,008600,2020/12,"-5,933,774","-7,677,719","11,843,490","-1,869,644","13,121,593",0,"7,671,483"
(주)윌비스,008600,2021/12,"23,472,895","-5,095,828","-16,587,021","1,870,030","12,084,597",0,"7,608,018"
(주)윌비스,008600,2022/12,"-6,716,093","832,719","3,864,999","-1,685,168","12,942,028",0,"6,899,102"
(주)윌비스,008600,2023/12,"5,383,576","-6,780,643","1,828,192","410,563","11,192,518",0,"4,029,836"
(주)윌비스,008600,2024/12,"4,660,130","4,266,474","-7,277,465","1,785,923","10,763,702",0,"3,193,989"
(주)윌비스,008600,2025/12,"3,233,002","1,700,600","-7,417,080","-2,451,296","9,052,046",0,"2,795,354"
(주)유니드,014830,2013/12,"52,514,573","27,800,740","29,494,000","109,481,465","32,945,519",0,"311,616"
(주)유니드,014830,2014/12,"62,589,107","-13,941,895","-87,209,766","-38,718,468","32,012,193",0,"477,247"
(주)유니드,014830,2015/12,"-3,550,004","25,460,349","-36,852,197","-13,575,343","36,645,232",0,"757,837"
(주)유니드,014830,2016/12,"182,916,488","-96,298,711","-42,630,219","46,345,179","37,415,860",0,"847,324"
(주)유니드,014830,2017/12,"-18,991,155","-89,924,411","77,568,781","-35,673,544","36,699,877",0,"797,522"
(주)유니드,014830,2018/12,"54,950,769","-48,308,992","-23,829,257","-16,900,638","46,720,415",0,"779,356"
(주)유니드,014830,2019/12,"72,484,062","-15,037,288","-92,183,506","-33,230,854","51,667,015",0,"154,957"
(주)유니드,014830,2020/12,"157,896,474","-2,524,195","-97,862,736","56,979,940","52,904,313",0,"198,797"
(주)유니드,014830,2021/12,"121,769,308","-43,276,543","-31,100,542","53,968,154","52,431,788",0,"267,016"
(주)유니드,014830,2022/12,"-128,088,959","-18,591,533","132,418,155","-16,863,546","54,123,177",0,"303,919"
(주)유니드,014830,2023/12,"334,707,821","-89,657,940","-232,736,564","10,590,036","47,163,597",0,"1,606,796"
(주)유니드,014830,2024/12,"116,795,651","-184,693,021","-11,717,292","-74,885,493","51,819,718",0,"1,827,550"
(주)유니드,014830,2025/12,"89,480,595","-102,656,485","10,817,087","-2,214,840","60,390,340",0,"2,063,079"
(주)유니드비티플러스,446070,2022/12,,,,,,,
(주)유니드비티플러스,446070,2023/12,,,,,,,
(주)유니드비티플러스,446070,2024/12,,,,,,,
(주)유니드비티플러스,446070,2025/12,,,,,,,
(주)유니온,000910,2013/12,"6,212,772","-3,425,390","-898,801","1,917,584","4,142,150",0,"25,137"
(주)유니온,000910,2014/12,"11,108,069","-5,730,544","-1,239,399","4,135,064","2,764,122",0,"28,288"
(주)유니온,000910,2015/12,"6,957,073","-3,916,676","-3,306,086","-248,730","3,516,744",0,"64,494"
(주)유니온,000910,2016/12,,,,,,,
(주)유니온,000910,2017/12,"12,214,399","-48,287,370","35,572,437","-523,880","10,854,835",0,"932,417"
(주)유니온,000910,2018/12,"-4,498,818","-15,180,187","23,391,034","3,704,431","13,143,308",0,"652,310"
(주)유니온,000910,2019/12,"16,251,866","-29,788,406","20,413,188","6,946,987","4,800,977",0,"239,660"
(주)유니온,000910,2020/12,"15,846,025","-12,329,301","7,485,909","9,732,189","4,915,164",0,"203,138"
(주)유니온,000910,2021/12,"9,445,707","-1,837,816","-13,095,467","-4,779,449","8,140,331",0,"119,364"
(주)유니온,000910,2022/12,"-9,623,730","-29,253,432","29,187,203","-9,598,364","9,399,441",0,"160,161"
(주)유니온,000910,2023/12,"12,492,818","-6,322,119","-1,242,906","5,036,773","11,690,971",0,"164,876"
(주)유니온,000910,2024/12,"20,175,303","-7,615,085","-19,748,455","-6,329,498","10,698,996",0,"454,357"
(주)유니온,000910,2025/12,"18,718,251","-6,996,335","-12,613,990","-937,557","5,619,992",0,"422,502"
(주)유니켐,011330,2013/12,,,,,,,
(주)유니켐,011330,2014/06,,,,,,,
(주)유니켐,011330,2015/06,,,,,,,
(주)유니켐,011330,2015/12,,,,,,,
(주)유니켐,011330,2016/12,,,,,,,
(주)유니켐,011330,2017/12,"2,074,523","-4,128,642","5,061,106","3,003,167","1,076,002",0,"67,500"
(주)유니켐,011330,2018/12,"-6,829,114","-8,261,576","14,244,972","-845,719","1,537,767",0,"85,750"
(주)유니켐,011330,2019/12,"5,869,890","-33,525,875","26,307,490","-1,348,618","2,203,490",0,"38,583"
(주)유니켐,011330,2020/12,"19,201,728","-106,858,133","91,663,717","3,934,136","3,267,737",0,"25,646"
(주)유니켐,011330,2021/12,"25,847,100","-57,719,669","34,374,483","2,505,066","5,783,035",0,"19,000"
(주)유니켐,011330,2022/12,"23,431,308","-92,166,032","62,916,685","-6,070,976","8,092,652",0,"20,691"
(주)유니켐,011330,2023/12,,,,,,,
(주)유니켐,011330,2024/12,,,,,,,
(주)유니켐,011330,2025/12,"-8,574,558","-15,605,767","24,384,234","200,599","5,463,154",0,"19,875"
(주)유수홀딩스,000700,2013/12,"605,032,335","79,845,633","-681,990,330","-32,864,540","451,605,704",0,"3,164,319"
(주)유수홀딩스,000700,2014/12,"255,817,492","181,175,904","-944,473,551","-515,317,803","186,575,889",0,"1,215,970"
(주)유수홀딩스,000700,2015/12,"49,068,277","-9,820,337","-3,572,155","35,584,947","2,809,456",0,"1,011,571"
(주)유수홀딩스,000700,2016/12,"16,276,821","-25,105,209","-7,577,316","-15,691,073","3,196,455",0,"579,359"
(주)유수홀딩스,000700,2017/12,"28,729,116","-14,542,611","8,877,028","21,423,060","3,717,969",0,"4,352,322"
(주)유수홀딩스,000700,2018/12,"4,338,587","-11,080","7,707,965","12,858,181","3,665,945",0,"5,845,075"
(주)유수홀딩스,000700,2019/12,"31,550,424","-4,749,305","-9,075,237","18,467,327","6,909,884",0,"5,691,931"
(주)유수홀딩스,000700,2020/12,"25,718,510","101,623,737","-110,419,847","10,844,727","6,579,875",0,"5,570,968"
(주)유수홀딩스,000700,2021/12,"-10,889,447","57,127,533","-30,568,317","21,485,627","5,818,037",0,"1,843,486"
(주)유수홀딩스,000700,2022/12,"48,618,647","23,402,517","-22,092,255","49,832,473","5,770,314",0,"594,102"
(주)유수홀딩스,000700,2023/12,"30,187,800","36,792,016","-23,546,866","43,445,418","6,427,176",0,"476,222"
(주)유수홀딩스,000700,2024/12,"4,592,321","-24,887,571","-74,821,821","-84,649,739","7,277,626",0,"582,833"
(주)유수홀딩스,000700,2025/12,"34,135,727","3,669,915","-20,488,743","16,035,603","7,892,455",0,"496,238"
(주)유유제약,000220,2014/03,"-775,172","-2,751,906","8,292,327","4,765,874","1,430,935",0,"201,571"
(주)유유제약,000220,2015/03,"1,363,384","2,869,018","-495,715","3,744,247","1,359,545",0,"150,824"
(주)유유제약,000220,2016/03,"-11,683,508","-3,526,214","13,941,292","-1,285,350","1,381,271",0,"160,900"
(주)유유제약,000220,2017/03,"9,816,265","1,454,926","-2,199,773","9,071,772","1,441,079",0,"159,899"
(주)유유제약,000220,2017/12,"1,335,382","-2,694,488","2,275,064","907,372","1,309,783",0,"151,093"
(주)유유제약,000220,2018/12,"6,110,025","-9,939,468","10,946,317","7,154,111","1,985,820",0,"141,193"
(주)유유제약,000220,2019/12,"13,185,371","-5,332,321","-8,037,139","-120,314","2,955,798",0,"164,911"
(주)유유제약,000220,2020/12,"-2,669,009","-12,141,545","8,510,695","-6,523,409","3,615,582",0,"283,835"
(주)유유제약,000220,2021/12,"4,508,661","-5,889,588","31,312,987","29,940,644","4,126,876",0,"376,077"
(주)유유제약,000220,2022/12,"-6,229,001","-8,543,848","-9,083,180","-24,424,886","4,519,298",0,"508,080"
(주)유유제약,000220,2023/12,"420,857","-2,814,814","7,160,246","4,766,301","4,980,703",0,"626,630"
(주)유유제약,000220,2024/12,"24,950,108","-4,008,670","-9,860,006","11,227,587","5,038,702",0,"627,694"
(주)유유제약,000220,2025/12,"15,877,432","-12,376,372","-16,476,615","-12,741,637","5,070,136",0,"537,465"
(주)유한양행,000100,2013/12,"79,777,959","-10,579,413","5,711,269","74,947,670","17,945,177",0,"958,188"
(주)유한양행,000100,2014/12,"94,385,653","-192,249,083","-16,390,191","-114,270,085","25,638,321",0,"874,572"
(주)유한양행,000100,2015/12,"126,234,691","-117,792,543","57,387,807","66,124,829","29,999,876",0,"1,056,513"
(주)유한양행,000100,2016/12,"74,144,087","-77,140,924","23,295,433","23,049,269","41,494,647",0,"1,425,416"
(주)유한양행,000100,2017/12,"126,125,108","-42,241,167","-68,172,690","11,752,930","50,024,994",0,"2,170,479"
(주)유한양행,000100,2018/12,"93,451,633","-58,150,585","-51,378,904","-15,311,404","54,821,000",0,"4,178,883"
(주)유한양행,000100,2019/12,"65,985,413","31,604,784","-67,011,508","32,918,998","54,091,854",0,"4,565,700"
(주)유한양행,000100,2020/12,"28,830,249","57,594,897","11,687,629","79,275,217","54,998,978",0,"4,785,715"
(주)유한양행,000100,2021/12,"99,000,468","-167,143,274","-36,533,135","-99,902,776","47,164,839",0,"5,505,699"
(주)유한양행,000100,2022/12,"99,528,971","15,621,385","-65,541,959","39,448,724","38,547,197",0,"4,471,315"
(주)유한양행,000100,2023/12,"144,128,102","-199,229,339","63,246,788","6,221,712","38,470,238",0,"6,212,827"
(주)유한양행,000100,2024/12,"54,601,585","-117,369,101","65,836,368","7,217,712","45,045,777",0,"17,995,454"
(주)유한양행,000100,2025/12,"106,227,395","-70,953,767","8,043,658","42,089,269","51,809,380",0,"17,346,224"
(주)이노션,214320,2015/12,"68,288,986","-166,730,082","121,248,564","24,776,514","4,736,872",0,"968,629"
(주)이노션,214320,2016/12,"114,302,422","-105,738,439","-25,193,378","-10,533,487","4,909,084",0,"924,836"
(주)이노션,214320,2017/12,"115,512,411","34,984,649","-31,606,436","99,005,691","5,237,449",0,"1,154,634"
(주)이노션,214320,2018/12,"4,535,987","55,066,863","-33,972,175","26,788,580","5,409,363",0,"1,860,402"
(주)이노션,214320,2019/12,"136,368,362","-51,710,524","-61,243,442","32,284,040","21,035,975",0,"2,314,058"
(주)이노션,214320,2020/12,"105,064,524","7,947,603","-74,860,566","17,076,427","31,085,304",0,"6,620,481"
(주)이노션,214320,2021/12,"155,155,221","-10,085,462","-97,799,633","74,679,976","31,758,981",0,"7,254,162"
(주)이노션,214320,2022/12,"149,151,464","15,378,698","-118,413,519","72,690,442","37,970,684",0,"10,159,251"
(주)이노션,214320,2023/12,"83,247,702","-12,869,973","-105,252,705","-24,413,843","40,620,620",0,"11,132,815"
(주)이노션,214320,2024/12,"182,230,972","-266,945,046","-4,870,712","-46,573,237","46,150,318",0,"11,754,370"
(주)이노션,214320,2025/12,"281,196,807","28,047,515","-115,357,678","196,780,319","49,359,420",0,"10,230,981"
(주)이마트,139480,2013/12,"802,697,688","-895,747,298","110,901,190","16,717,163","375,995,000",0,"18,252,000"
(주)이마트,139480,2014/12,"700,957,667","-957,821,416","250,468,936","-9,598,778","391,120,000",0,"22,759,000"
(주)이마트,139480,2015/12,"733,913,333","-1,003,860,201","279,141,782","2,883,522","409,249,000",0,"24,582,000"
(주)이마트,139480,2016/12,"743,600,049","-924,097,236","184,623,076","2,428,931","431,876,000",0,"24,589,000"
(주)이마트,139480,2017/12,"898,209,777","-621,829,717","-121,417,866","157,409,211","455,304,000",0,"26,495,000"
(주)이마트,139480,2018/12,"769,798,163","-816,779,655","102,849,804","59,895,678","502,890,000",0,"27,117,000"
(주)이마트,139480,2019/12,"815,763,419","-1,005,079,194","581,024,552","397,300,963","849,203,000",0,"33,398,000"
(주)이마트,139480,2020/12,"1,386,032,456","-78,311,120","-870,079,039","432,299,738","946,626,000",0,"39,665,000"
(주)이마트,139480,2021/12,"987,138,836","-3,901,223,475","2,790,430,538","-103,101,599","1,063,466,000",0,"73,714,000"
(주)이마트,139480,2022/12,"745,721,482","-714,370,279","221,917,639","258,980,015","1,340,581,000",0,"220,165,000"
(주)이마트,139480,2023/12,"1,135,132,807","-809,133,813","176,045,533","502,085,709","1,362,073,000",0,"233,823,000"
(주)이마트,139480,2024/12,"1,459,819,142","-892,124,523","-153,074,494","3,824,586","1,382,017,000",0,"246,212,000"
(주)이마트,139480,2025/12,"1,318,939,141","-1,069,566,064","-858,027,112","-471,692,387","1,335,253,000",0,"154,023,000"
(주)이수스페셜티케미컬,457190,2023/12,,,,,,,
(주)이수스페셜티케미컬,457190,2024/12,,,,,,,
(주)이수스페셜티케미컬,457190,2025/12,"4,641,384","-68,864,889","60,904,882","-3,663,994","11,467,854",0,"732,855"
(주)이수페타시스,007660,2013/12,"41,615,685","-37,325,073","-16,514","11,773,162","11,502,644",0,"820,938"
(주)이수페타시스,007660,2014/12,"28,480,469","-64,040,049","50,341,856","15,265,626","26,421,348",0,"991,771"
(주)이수페타시스,007660,2015/12,"48,834,284","-31,178,420","-13,156,586","4,644,163","25,780,818",0,"825,769"
(주)이수페타시스,007660,2016/12,"-107,430","-10,463,056","11,421,401","-1,459,135","26,290,112",0,"844,616"
(주)이수페타시스,007660,2017/12,"6,673,957","11,039,708","-9,000,751","4,983,019","24,457,461",0,"581,165"
(주)이수페타시스,007660,2018/12,"-26,634,427","-16,701,033","1,470,958","-39,976,927","24,308,439",0,"609,905"
(주)이수페타시스,007660,2019/12,"15,468,979","-21,569,167","6,953,074","1,592,400","24,747,215",0,"512,821"
(주)이수페타시스,007660,2020/12,"-22,195,223","3,322,337","19,343,645","-3,867,608","22,213,530",0,"579,624"
(주)이수페타시스,007660,2021/12,"3,972,191","-22,887,659","62,427,414","21,204,995","16,985,191",0,"476,888"
(주)이수페타시스,007660,2022/12,"29,760,255","-12,304,227","-17,240,449","1,280,457","12,605,370",0,"421,627"
