회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS연결)(천원),비유동부채 (*)(IFRS연결)(천원),현금및현금성자산(*)(IFRS연결)(천원),매출채권(IFRS연결)(천원),재고자산(*)(IFRS연결)(천원),계약자산(IFRS연결)(천원),단기차입금(*)(IFRS연결)(천원),장기차입금(*)(IFRS연결)(천원),사채(*)(IFRS연결)(천원),매입채무(IFRS연결)(천원),유형자산(*)(IFRS연결)(천원),무형자산(*)(IFRS연결)(천원),선수금(*)(IFRS연결)(천원),자본금(*)(IFRS연결)(천원)
미원스페셜티케미칼(주),268280,2018/12,,,,,,,,,,,,,,,,,,
미원스페셜티케미칼(주),268280,2019/12,"311,855,159","62,545,071","249,310,088","204,347,505","40,408,164","22,136,907","52,908,142","68,207,777","71,616,653",0,"337,438","10,000,000",0,"18,987,119","94,381,933","2,213,485","121,538","2,633,946"
미원스페셜티케미칼(주),268280,2020/12,"327,103,637","66,014,614","261,089,023","217,421,244","44,021,314","21,993,300","79,922,337","65,532,021","63,718,625",0,"539,515","8,264,000",0,"21,158,486","98,288,973","1,919,278","240,097","2,633,946"
미원스페셜티케미칼(주),268280,2021/12,"438,128,598","111,607,731","326,520,867","292,525,306","97,012,315","14,595,416","60,537,949","96,864,287","120,598,427",0,"21,666,218",0,0,"30,195,338","128,977,610","1,693,935","1,757,060","2,633,946"
미원스페셜티케미칼(주),268280,2022/12,"475,733,781","96,877,962","378,855,819","297,849,052","82,880,701","13,997,261","42,052,742","116,502,129","127,201,043",0,"36,407,870",0,0,"19,851,842","162,749,567","1,465,130","1,064,727","2,633,946"
미원스페셜티케미칼(주),268280,2023/12,"461,187,881","88,131,934","373,055,947","285,140,082","71,025,569","17,106,365","99,334,810","77,703,332","97,559,619",0,"32,072,118",0,0,"17,426,461","159,365,004","1,397,129","1,093,395","2,633,946"
미원스페셜티케미칼(주),268280,2024/12,"512,101,746","105,759,889","406,341,857","339,277,775","82,491,707","23,268,182","68,625,723","93,009,832","116,355,089",0,"34,817,793",0,0,"13,906,340","155,395,440","1,400,172","1,197,135","2,633,946"
미원스페셜티케미칼(주),268280,2025/12,"549,237,108","100,739,005","448,498,102","351,357,296","72,259,982","28,479,023","58,959,811","103,782,049","103,076,453",0,"34,836,825",0,0,"9,759,442","173,040,864","1,399,204","899,436","2,633,946"
미원홀딩스(주),107590,2013/12,"182,542,811","31,196,554","151,346,257","114,604,048","26,055,717","5,140,837","15,559,358","36,138,498","57,722,136",,"609,102",0,0,"13,510,904","63,347,847","841,914","100,541","3,602,365"
미원홀딩스(주),107590,2014/12,"203,526,514","31,060,932","172,465,582","130,298,722","24,684,061","6,376,871","17,870,262","35,094,104","71,108,466",,"690,381",0,0,"11,539,033","68,376,140","678,136","75,945","3,622,445"
미원홀딩스(주),107590,2015/12,"224,340,447","31,916,230","192,424,218","142,169,760","25,317,782","6,598,448","27,005,474","38,388,868","68,459,618",,"919,329",0,0,"11,165,441","77,685,791","629,333","189,601","3,646,835"
미원홀딩스(주),107590,2016/12,"254,837,540","38,301,796","216,535,744","156,268,714","31,754,379","6,547,417","45,794,994","40,493,806","63,027,477",,"1,257,752",0,0,"14,898,889","92,294,124","2,451,124","117,046","3,673,205"
미원홀딩스(주),107590,2017/12,"163,827,190","41,459,750","122,367,439","49,773,292","32,893,497","8,566,253","10,925,871","12,213,827","24,509,425",,"5,000,000",0,0,"25,422,927","32,605,799","104,565","81,192","1,315,887"
미원홀딩스(주),107590,2018/12,"222,015,479","89,947,022","132,068,457","68,376,927","48,854,529","41,092,493","12,354,500","15,569,516","37,060,066",0,0,"28,314,540",0,"45,636,673","32,720,925","241,312",837,"1,315,887"
미원홀딩스(주),107590,2019/12,"315,171,350","117,560,804","197,610,545","92,925,242","50,008,467","67,552,337","14,995,786","29,616,153","44,683,769",0,"2,294,623","46,724,595",0,"34,559,835","100,422,572","580,262","238,260","1,315,887"
미원홀딩스(주),107590,2020/12,"331,257,263","132,989,918","198,267,345","96,198,875","66,425,515","66,564,403","14,282,118","40,558,899","38,952,343",0,"12,100,000","44,616,956",0,"39,207,148","96,181,291","493,880","556,559","1,315,887"
미원홀딩스(주),107590,2021/12,"426,808,405","191,049,964","235,758,441","135,070,272","109,716,813","81,333,151","13,970,559","57,672,431","59,388,655",0,"27,521,894","53,017,043",0,"65,342,332","77,452,126","425,730","356,532","1,315,887"
미원홀딩스(주),107590,2022/12,"485,886,407","229,582,717","256,303,690","158,573,166","138,171,345","91,411,373","9,377,088","50,545,974","92,359,317",0,"31,308,896","65,747,165",0,"86,417,972","99,154,127","356,268","502,368","1,315,887"
미원홀딩스(주),107590,2023/12,"467,503,158","197,574,631","269,928,526","127,762,066","104,046,860","93,527,772","11,926,095","52,069,373","58,897,293",0,"26,970,817","71,944,929",0,"58,524,486","111,634,592","339,101","349,687","1,315,887"
미원홀딩스(주),107590,2024/12,"494,326,942","196,740,506","297,586,437","148,347,027","112,891,482","83,849,024","12,565,037","53,034,176","77,877,007",0,"33,512,411","57,190,956",0,"59,316,431","102,956,031","335,098","688,504","1,315,887"
미원홀딩스(주),107590,2025/12,"527,900,401","201,179,638","326,720,763","170,713,364","131,553,953","69,625,685","18,133,276","60,027,680","88,327,931",0,"32,962,647","41,434,727",0,"74,948,440","97,893,266","405,270","543,903","1,315,887"
미원화학(주),134380,2013/12,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2014/12,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2015/12,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2016/12,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2017/12,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2018/12,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2019/12,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2020/12,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2021/12,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2022/12,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2023/12,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2024/12,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2025/12,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2013/12,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2014/12,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2015/12,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2016/12,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2017/12,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2018/12,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2019/12,"295,367,498","37,418,992","257,948,507","209,489,146","31,766,968","5,652,023","26,338,954","52,770,029","56,908,125",0,0,0,0,"25,660,162","39,172,823","697,955","157,483","8,698,360"
미창석유공업(주),003650,2020/12,"311,812,975","34,685,537","277,127,439","219,109,626","27,492,444","7,193,092","56,195,999","45,277,564","45,097,477",0,0,0,0,"17,802,381","40,258,153","619,685","1,069,166","8,698,360"
미창석유공업(주),003650,2021/12,"347,596,980","45,615,051","301,981,929","260,425,873","39,162,451","6,452,600","37,441,614","63,110,658","51,403,985",0,0,0,0,"22,136,382","39,008,089","541,415","2,994,672","8,698,360"
미창석유공업(주),003650,2022/12,"357,326,203","36,181,496","321,144,707","266,514,399","32,949,978","3,231,517","25,893,893","62,411,219","62,216,812",0,0,0,0,"19,309,891","37,280,530","463,145","3,218,141","8,698,360"
미창석유공업(주),003650,2023/12,"416,240,457","51,380,636","364,859,820","289,591,647","46,598,985","4,781,651","30,287,988","67,622,951","52,022,315",0,"10,000,000",0,0,"21,713,400","35,049,498","425,568","4,294,858","8,698,360"
미창석유공업(주),003650,2024/12,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2025/12,,,,,,,,,,,,,,,,,,
범양건영(주),002410,2013/12,,,,,,,,,,,,,,,,,,
범양건영(주),002410,2014/12,,,,,,,,,,,,,,,,,,
범양건영(주),002410,2015/12,"79,199,448","35,726,017","43,473,431","37,429,785","29,673,909","6,052,108","2,214,000","453,971","764,960",,"13,744,253",0,0,"7,517,183","33,265,109","808,746","2,209,737","23,762,935"
범양건영(주),002410,2016/12,"121,941,346","79,365,741","42,575,604","68,346,966","62,354,144","17,011,597","6,356,660","827,462","764,960",,"24,498,253",0,"10,000,000","19,685,146","33,295,105","764,409","1,293,381","23,764,635"
범양건영(주),002410,2017/12,"123,980,567","80,751,581","43,228,986","69,938,924","43,395,398","37,356,183","10,793,102","15,284,585","764,960",,"8,338,253","8,150,000","20,499,720","23,213,947","33,143,326","601,100","517,160","23,769,595"
범양건영(주),002410,2018/12,"118,354,421","68,205,035","50,149,386","65,024,369","59,051,196","9,153,839","22,649,202","13,777,632","764,960",0,"7,488,253",0,0,"10,571,709","33,144,362","333,836","1,391,791","24,831,812"
범양건영(주),002410,2019/12,"138,462,330","68,465,634","69,996,696","70,849,026","39,971,752","28,493,882","8,564,394","21,960,205","764,960",0,"8,338,253","7,460,000","10,516,104","14,205,327","35,508,772","112,086","1,861,448","24,831,812"
범양건영(주),002410,2020/12,"149,793,803","76,477,866","73,315,937","79,845,306","55,323,617","21,154,249","25,837,295","24,259,546","465,188",0,"12,738,253","9,050,000",0,"9,704,437","45,187,563","81,642","989,288","24,831,982"
범양건영(주),002410,2021/12,"191,769,769","112,322,391","79,447,378","122,357,951","73,104,401","39,217,990","28,942,932",0,"1,510,537",0,"38,133,022","26,670,000",0,"9,885,667","44,893,770","68,147","1,298,300","24,831,982"
범양건영(주),002410,2022/12,"215,054,262","144,032,362","71,021,899","79,479,044","90,720,865","53,311,498","6,618,770",0,"29,570,446",0,"37,420,000","38,058,253",0,"11,455,138","67,579,752","733,905","659,374","24,831,982"
범양건영(주),002410,2023/12,"192,910,733","130,776,898","62,133,835","79,442,666","112,589,084","18,187,815","238,584",0,"30,916,800",0,"36,177,058","3,788,253",0,"21,408,031","67,952,346","1,513,060","1,026,345","24,831,982"
범양건영(주),002410,2024/12,"187,184,487","168,333,689","18,850,797","85,310,734","152,013,806","16,319,884","28,469",0,"29,302,274","6,861,661","55,203,372","1,250,000",0,"21,343,179","55,194,308","1,218,274","90,050","27,479,820"
범양건영(주),002410,2025/12,"102,977,142","172,443,353","-69,466,212","57,625,921","157,739,858","14,703,496","194,576","37,686,277","30,516,688","2,168,614","86,897,063","1,015,160",0,"23,095,922","34,901,940","958,002","17,810","27,479,820"
보해양조(주),000890,2013/12,"212,987,533","161,440,541","51,546,992","86,315,871","138,386,743","23,053,798","1,158,635","16,232,099","58,265,462",,"80,327,253","5,714,680","9,700,000","10,101,645","99,455,748","1,667,751",0,"23,941,330"
보해양조(주),000890,2014/12,"209,895,824","129,794,101","80,101,723","79,181,276","77,553,995","52,240,106","3,483,127","15,380,786","53,354,666",,"29,790,000","10,401,050","29,590,964","9,297,847","103,193,491","1,366,514",0,"41,401,994"
보해양조(주),000890,2015/12,"218,462,898","115,000,562","103,462,337","91,348,886","92,509,643","22,490,918","2,399,560","18,258,626","53,271,308",,"8,190,000","11,969,250",0,"12,867,238","110,009,913","1,323,456",0,"46,880,912"
보해양조(주),000890,2016/12,"218,917,157","119,504,934","99,412,223","76,066,954","91,143,495","28,361,438","919,504","16,754,576","53,005,257",,"26,693,000","20,054,010",0,"5,876,924","123,415,797","1,361,256",0,"47,933,222"
보해양조(주),000890,2017/12,"217,823,364","118,225,537","99,597,827","66,091,559","84,050,452","34,175,085","582,222","30,864,108","31,586,126",,"23,941,333","32,788,840",0,"5,942,500","124,036,376","942,046",0,"48,298,028"
보해양조(주),000890,2018/12,"200,457,249","131,069,625","69,387,624","75,276,710","74,996,478","56,073,147","9,156,117","26,601,116","31,681,634",0,"23,651,000","31,172,920","26,000,000","5,161,272","98,911,986","895,032",0,"48,298,028"
보해양조(주),000890,2019/12,"163,069,254","86,677,023","76,392,230","58,090,363","55,420,364","31,256,659","14,131,473","20,815,779","18,942,902",0,"15,200,000","19,449,190","7,948,317","4,433,106","86,407,723","768,344",0,"63,021,884"
보해양조(주),000890,2020/12,"149,117,626","70,469,241","78,648,384","50,044,697","53,364,754","17,104,487","7,377,639","20,744,418","18,870,179",0,"12,900,000","12,399,280",0,"4,394,060","80,004,871","736,654","139,562","63,737,442"
보해양조(주),000890,2021/12,"153,116,764","68,867,729","84,249,035","59,746,784","44,291,065","24,576,665","24,279,022","18,968,068","15,277,608",0,"12,900,000","22,916,640",0,"5,134,939","70,881,025","735,881","33,387","69,019,995"
보해양조(주),000890,2022/12,"147,392,501","64,936,221","82,456,280","57,906,205","49,381,851","15,554,370","16,639,466","20,997,542","17,451,958",0,"12,300,000","14,498,920",0,"7,642,914","67,288,877","738,058","7,377","69,572,820"
보해양조(주),000890,2023/12,"143,300,747","63,286,857","80,013,889","56,289,797","60,764,405","2,522,453","13,059,379","16,407,439","23,294,501",0,"22,424,007","963,090",0,"6,268,438","64,890,471","793,913","7,468","69,572,820"
보해양조(주),000890,2024/12,"138,831,713","51,788,332","87,043,381","57,184,493","43,173,429","8,614,903","17,571,939","16,586,651","22,136,279",0,"21,338,054","6,487,077",0,"3,940,643","59,580,691","736,411","41,198","69,572,820"
보해양조(주),000890,2025/12,,,,,,,,,,,,,,,,,,
부광약품(주),003000,2013/12,,,,,,,,,,,,,,,,,,
부광약품(주),003000,2014/12,"236,817,512","26,817,852","209,999,660","150,443,648","16,583,315","10,234,537","67,637,587","36,283,504","30,372,634",,0,0,0,"2,959,627","62,747,241","11,925,864","110,000","15,548,506"
부광약품(주),003000,2015/12,"253,660,191","28,506,806","225,153,386","151,759,804","19,637,042","8,869,763","67,510,329","44,432,179","38,310,900",,0,0,0,"3,413,724","61,755,250","9,998,789",0,"17,044,765"
부광약품(주),003000,2016/12,"237,634,086","23,000,151","214,633,934","134,014,854","16,812,983","6,187,169","41,073,231","49,830,002","39,351,585",,0,0,0,"3,278,507","60,948,802","11,186,670",0,"18,693,761"
부광약품(주),003000,2017/12,"236,229,626","24,926,592","211,303,034","124,331,106","19,247,217","5,679,375","24,158,380","60,352,570","39,613,061",,0,0,0,"4,682,190","60,233,784","12,513,480",0,"22,282,242"
부광약품(주),003000,2018/12,"493,615,375","80,172,893","413,442,482","221,637,864","38,247,166","41,925,727","100,399,748","87,373,827","34,219,603",0,0,0,0,"4,339,724","128,545,118","8,182,833",0,"24,435,142"
부광약품(주),003000,2019/12,"388,534,557","62,048,556","326,486,001","186,397,967","35,883,741","26,164,815","37,584,814","104,437,178","44,137,168",0,0,0,0,"9,890,334","128,809,267","9,584,714",0,"31,765,684"
부광약품(주),003000,2020/12,"400,968,742","129,777,605","271,191,137","248,209,345","61,204,348","68,573,257","79,290,780","106,848,522","51,374,618",0,"20,000,000",0,0,"10,156,683","104,618,507","6,171,958","115,361","33,289,458"
부광약품(주),003000,2021/12,"397,416,583","117,355,700","280,060,883","220,095,332","36,994,751","80,360,949","82,777,135","95,289,519","39,294,486",0,0,0,0,"7,420,605","122,935,756","6,151,418",0,"36,401,993"
부광약품(주),003000,2022/12,"400,929,189","129,081,732","271,847,456","218,741,259","44,603,056","84,478,677","85,516,748","93,763,111","38,606,543",0,0,0,0,"16,529,807","121,911,988","6,156,588",0,"36,401,993"
부광약품(주),003000,2023/12,"429,017,049","194,752,377","234,264,672","254,178,523","97,544,075","97,208,302","151,227,173","36,475,332","56,831,838",0,0,"80,000,000",0,"2,368,355","120,981,397","9,177,450","595,712","36,401,993"
부광약품(주),003000,2024/12,"373,180,312","129,034,732","244,145,580","203,739,430","35,398,194","93,636,538","90,091,132","23,703,787","41,667,042",0,0,"80,000,000",0,"5,062,208","140,417,071","5,868,423","592,965","36,401,993"
부광약품(주),003000,2025/12,"476,294,610","135,362,536","340,932,074","303,177,463","117,817,799","17,544,737","96,208,177","27,953,904","52,205,184",0,0,0,0,"7,296,885","143,727,099","5,052,365","497,947","51,506,993"
부국철강(주),026940,2013/12,,,,,,,,,,,,,,,,,,
부국철강(주),026940,2014/12,,,,,,,,,,,,,,,,,,
부국철강(주),026940,2015/12,,,,,,,,,,,,,,,,,,
부국철강(주),026940,2016/12,,,,,,,,,,,,,,,,,,
부국철강(주),026940,2017/12,,,,,,,,,,,,,,,,,,
부국철강(주),026940,2018/12,,,,,,,,,,,,,,,,,,
부국철강(주),026940,2019/12,,,,,,,,,,,,,,,,,,
부국철강(주),026940,2020/12,,,,,,,,,,,,,,,,,,
부국철강(주),026940,2021/12,,,,,,,,,,,,,,,,,,
부국철강(주),026940,2022/12,,,,,,,,,,,,,,,,,,
부국철강(주),026940,2023/12,,,,,,,,,,,,,,,,,,
부국철강(주),026940,2024/12,,,,,,,,,,,,,,,,,,
부국철강(주),026940,2025/12,,,,,,,,,,,,,,,,,,
부산산업(주),011390,2013/12,"114,234,080","68,684,535","45,549,546","45,234,343","53,251,428","15,433,107","11,599,215","20,200,135","10,573,907",,"20,200,000","6,434,670",0,"28,065,891","66,281,918","656,522","1,930,825","5,280,000"
부산산업(주),011390,2014/12,"113,958,304","64,549,852","49,408,451","44,340,095","48,778,400","15,771,452","5,306,499","24,597,564","11,627,234",,"17,900,000","6,270,810",0,"27,281,495","66,751,950","636,388","817,249","5,280,000"
부산산업(주),011390,2015/12,"114,238,771","57,647,705","56,591,066","45,012,293","47,484,467","10,163,238","8,012,125","22,454,512","13,413,877",,"12,500,000","2,900,000",0,"15,079,651","66,449,360","636,388","6,666,255","5,280,000"
부산산업(주),011390,2016/12,"122,608,820","57,613,159","64,995,661","52,984,493","48,205,780","9,407,379","8,937,985","24,386,638","18,936,680",,"9,500,000","1,777,000",0,"20,435,485","66,589,130","598,228","5,401,322","5,280,000"
부산산업(주),011390,2017/12,"125,374,530","56,505,128","68,869,402","55,088,668","46,021,317","10,483,810","3,546,639","29,032,214","21,674,003",,"10,315,268","4,050,000",0,"20,577,851","67,394,816","599,357","4,469,129","5,280,000"
