회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출총이익(손실)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),법인세비용차감전순이익(손실)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),이자비용(IFRS연결)(천원)
엘브이엠씨홀딩스(주),900140,2022/12,"249,278,550","207,210,699","42,067,851","-14,420,845","-39,357,657","-39,711,411","18,644,276"
엘브이엠씨홀딩스(주),900140,2023/12,"260,466,177","207,293,035","53,173,142","-15,608,362","-42,415,255","-41,402,844","18,086,091"
엘브이엠씨홀딩스(주),900140,2024/12,"295,715,088","236,053,862","59,661,226","16,402,056","5,986,796","4,232,931","20,518,503"
엘아이지넥스원(주),079550,2015/12,"1,903,704,148","1,679,313,363","224,390,785","112,175,925","104,924,733","83,022,325","6,477,405"
엘아이지넥스원(주),079550,2016/12,"1,860,784,770","1,664,815,705","195,969,065","87,615,897","83,434,855","77,051,466","4,144,174"
엘아이지넥스원(주),079550,2017/12,"1,761,316,227","1,617,078,373","144,237,855","4,287,834","-25,130,955","-8,628,211","7,780,401"
엘아이지넥스원(주),079550,2018/12,,,,,,,
엘아이지넥스원(주),079550,2019/12,"1,452,651,352","1,314,676,677","137,974,676","18,106,724","13,756,583","3,185,324","17,391,961"
엘아이지넥스원(주),079550,2020/12,"1,600,344,315","1,410,664,126","189,680,189","63,741,639","38,886,052","57,881,698","16,683,919"
엘아이지넥스원(주),079550,2021/12,"1,822,194,315","1,590,624,426","231,569,889","97,201,007","129,125,072","105,055,806","13,982,218"
엘아이지넥스원(주),079550,2022/12,"2,220,751,868","1,894,209,847","326,542,022","179,111,738","157,771,954","122,939,587","13,221,763"
엘아이지넥스원(주),079550,2023/12,"2,308,571,093","1,961,778,920","346,792,173","186,378,439","185,002,446","174,962,143","9,663,070"
엘아이지넥스원(주),079550,2024/12,"3,276,339,508","2,823,712,221","452,627,287","229,779,392","209,629,220","216,648,720","11,967,126"
엘아이지넥스원(주),079550,2025/12,"4,306,936,127","3,644,162,942","662,773,186","319,442,307","278,435,912","237,479,536","12,615,765"
엘에스에코에너지(주),229640,2016/12,"345,137,250","309,333,691","35,803,559","19,505,769","18,413,545","14,719,411","1,831,622"
엘에스에코에너지(주),229640,2017/12,"403,742,016","365,916,616","37,825,400","19,761,489","18,621,680","14,342,131","2,589,874"
엘에스에코에너지(주),229640,2018/12,"441,272,165","405,620,151","35,652,014","17,966,085","13,992,947","10,727,839","4,407,855"
엘에스에코에너지(주),229640,2019/12,"520,302,893","472,053,748","48,249,145","25,954,855","22,345,976","17,089,089","4,833,836"
엘에스에코에너지(주),229640,2020/12,"579,612,301","532,694,701","46,917,600","16,082,165","12,274,107","8,283,112","3,977,109"
엘에스에코에너지(주),229640,2021/12,"750,616,896","689,003,514","61,613,381","28,199,820","21,054,739","15,871,887","3,858,883"
엘에스에코에너지(주),229640,2022/12,"818,494,728","765,175,137","53,319,591","27,451,816","-5,071,643","-9,132,588","8,343,231"
엘에스에코에너지(주),229640,2023/12,"731,067,867","674,381,594","56,686,273","29,489,191","8,592,685","4,281,724","12,805,032"
엘에스에코에너지(주),229640,2024/12,"868,966,083","797,439,053","71,527,030","44,768,331","48,086,790","35,346,548","6,981,714"
엘에스에코에너지(주),229640,2025/12,"960,056,115","861,014,390","99,041,726","66,778,107","61,136,695","48,475,790","6,320,813"
엘지디스플레이(주),034220,2013/12,"27,033,035,000","23,524,851,000","3,508,184,000","1,163,314,000","830,305,000","418,973,000","158,818,000"
엘지디스플레이(주),034220,2014/12,"26,455,529,000","22,667,134,000","3,788,395,000","1,357,255,000","1,241,957,000","917,404,000","109,776,000"
엘지디스플레이(주),034220,2015/12,"28,383,884,000","24,069,572,000","4,314,312,000","1,625,566,000","1,433,982,000","1,023,456,000","127,598,000"
엘지디스플레이(주),034220,2016/12,"26,504,074,000","22,754,270,000","3,749,804,000","1,311,416,000","1,316,233,000","931,508,000","114,519,000"
엘지디스플레이(주),034220,2017/12,"27,790,216,000","22,424,661,000","5,365,555,000","2,461,618,000","2,332,632,000","1,937,052,000","90,538,000"
엘지디스플레이(주),034220,2018/12,"24,336,571,000","21,251,305,000","3,085,266,000","92,891,000","-91,366,000","-179,443,000","80,517,000"
엘지디스플레이(주),034220,2019/12,"23,475,567,000","21,607,240,000","1,868,327,000","-1,359,382,000","-3,344,242,000","-2,872,078,000","172,750,000"
엘지디스플레이(주),034220,2020/12,"24,230,124,000","21,587,554,000","2,642,570,000","-29,117,000","-595,098,000","-70,636,000","370,479,000"
엘지디스플레이(주),034220,2021/12,"29,878,043,000","24,572,939,000","5,305,104,000","2,230,608,000","1,718,885,000","1,333,544,000","434,089,000"
엘지디스플레이(주),034220,2022/12,"26,151,781,000","25,027,703,000","1,124,078,000","-2,085,047,000","-3,433,370,000","-3,195,585,000","414,521,000"
엘지디스플레이(주),034220,2023/12,"21,330,819,000","20,985,643,000","345,176,000","-2,510,164,000","-3,339,441,000","-2,576,729,000","723,429,000"
엘지디스플레이(주),034220,2024/12,"26,615,347,000","24,039,928,000","2,575,419,000","-560,596,000","-2,191,540,000","-2,409,300,000","909,640,000"
엘지디스플레이(주),034220,2025/12,"25,810,082,000","22,433,623,000","3,376,459,000","516,977,000","501,689,000","303,807,000","702,608,000"
엘지이노텍(주),011070,2013/12,"6,211,515,631","5,521,547,017","689,968,614","136,150,073","22,018,304","15,541,927","102,569,000"
엘지이노텍(주),011070,2014/12,"6,466,119,296","5,603,253,748","862,865,548","313,958,826","191,574,272","112,676,677","77,047,000"
엘지이노텍(주),011070,2015/12,"6,138,128,791","5,365,434,744","772,694,047","223,685,062","122,108,512","95,091,926","46,229,000"
엘지이노텍(주),011070,2016/12,"5,754,565,529","5,102,189,608","652,375,921","104,825,998","10,676,625","4,952,970","35,671,000"
엘지이노텍(주),011070,2017/12,"7,641,360,524","6,756,693,029","884,667,495","296,491,318","238,704,057","174,778,426","33,262,000"
엘지이노텍(주),011070,2018/12,"7,982,103,643","7,118,168,181","863,935,462","263,517,410","184,015,107","163,100,029","54,345,000"
엘지이노텍(주),011070,2019/12,"8,302,068,231","7,273,147,981","1,028,920,249","403,129,278","158,228,581","102,300,471","63,769,000"
엘지이노텍(주),011070,2020/12,"9,541,789,541","8,251,449,218","1,290,340,323","681,019,009","442,766,340","236,127,867","49,687,000"
엘지이노텍(주),011070,2021/12,"14,945,609,219","12,815,071,628","2,130,537,592","1,264,223,241","1,193,179,600","888,282,436","41,060,000"
엘지이노텍(주),011070,2022/12,"19,589,409,483","17,215,010,893","2,374,398,591","1,271,751,532","1,135,062,357","979,848,641","53,900,000"
엘지이노텍(주),011070,2023/12,"20,605,290,042","18,741,974,184","1,863,315,858","830,824,123","639,251,915","565,200,779","101,836,000"
엘지이노텍(주),011070,2024/12,"21,200,754,929","19,457,084,340","1,743,670,589","706,042,688","588,798,287","449,273,980","113,183,000"
엘지이노텍(주),011070,2025/12,"21,896,603,000","20,147,018,000","1,749,585,000","665,007,000","408,635,000","341,262,000","87,867,000"
엘지전자(주),066570,2013/12,"58,140,376,000","44,720,669,000","13,419,707,000","1,284,669,000","576,534,000","222,704,000","413,340,000"
엘지전자(주),066570,2014/12,"59,040,767,000","45,299,122,000","13,741,645,000","1,828,557,000","1,218,270,000","501,357,000","420,389,000"
엘지전자(주),066570,2015/12,"56,509,008,000","43,635,063,000","12,873,945,000","1,192,291,000","593,125,000","249,143,000","452,192,000"
엘지전자(주),066570,2016/12,"55,367,033,000","41,630,293,000","13,736,740,000","1,337,763,000","721,717,000","126,315,000","418,312,000"
엘지전자(주),066570,2017/12,"61,396,284,000","46,737,563,000","14,658,721,000","2,468,549,000","2,558,112,000","1,869,518,000","367,273,000"
엘지전자(주),066570,2018/12,"61,341,664,000","46,260,620,000","15,081,044,000","2,703,291,000","2,008,575,000","1,472,814,000","414,524,000"
엘지전자(주),066570,2019/12,"62,306,175,000","46,970,606,000","15,335,569,000","2,436,139,000","528,638,000","179,948,000","407,199,000"
엘지전자(주),066570,2020/12,"63,262,046,000","46,945,103,000","16,316,943,000","3,194,987,000","2,455,643,000","2,063,790,000","367,170,000"
엘지전자(주),066570,2021/12,"74,721,629,000","55,848,752,000","18,872,877,000","3,863,774,000","3,543,395,000","1,414,972,000","263,435,000"
엘지전자(주),066570,2022/12,"83,467,318,000","63,231,088,000","20,236,230,000","3,550,972,000","2,539,811,000","1,863,123,000","363,587,000"
엘지전자(주),066570,2023/12,"84,227,765,000","64,425,110,000","19,802,655,000","3,549,074,000","1,869,879,000","1,150,611,000","572,066,000"
엘지전자(주),066570,2024/12,"87,728,182,000","66,348,948,000","21,379,234,000","3,419,675,000","1,335,795,000","591,365,000","571,340,000"
엘지전자(주),066570,2025/12,"89,200,882,000","68,359,224,000","20,841,658,000","2,478,392,000","1,836,425,000","1,220,412,000","600,090,000"
영보화학(주),014440,2013/12,"163,838,811","128,615,428","35,223,383","12,172,337","11,049,391","8,460,211","1,444,701"
영보화학(주),014440,2014/12,"157,432,128","125,978,893","31,453,235","8,177,473","5,443,274","3,357,192","1,698,185"
영보화학(주),014440,2015/12,"157,352,294","118,839,031","38,513,263","13,787,508","13,083,860","8,898,069","1,198,356"
영보화학(주),014440,2016/12,"157,803,797","118,278,767","39,525,030","16,308,950","16,075,622","11,220,346","726,736"
영보화학(주),014440,2017/12,"164,618,163","128,407,863","36,210,300","12,471,273","37,950,138","29,574,039","297,235"
영보화학(주),014440,2018/12,"143,915,371","111,846,698","32,068,673","7,233,229","8,127,888","5,657,471","134,588"
영보화학(주),014440,2019/12,"131,196,068","99,844,719","31,351,349","8,447,324","8,786,160","4,753,725","232,239"
영보화학(주),014440,2020/12,"107,368,553","83,269,187","24,099,366","4,410,864","4,201,545","2,658,898","345,226"
영보화학(주),014440,2021/12,"99,741,753","75,268,585","24,473,168","5,919,229","5,335,804","3,501,714","242,002"
영보화학(주),014440,2022/12,"82,988,930","62,727,602","20,261,328","4,973,486","7,495,671","6,689,329","189,810"
영보화학(주),014440,2023/12,"90,279,030","67,481,318","22,797,712","6,950,541","6,994,355","5,960,795","95,415"
영보화학(주),014440,2024/12,"117,566,592","81,608,739","35,957,853","19,402,483","21,803,681","22,553,727","35,013"
영보화학(주),014440,2025/12,"120,111,148","83,224,122","36,887,026","19,288,710","20,741,975","16,829,860","6,555"
영진약품(주),003520,2013/12,,,,,,,
영진약품(주),003520,2014/12,,,,,,,
영진약품(주),003520,2015/12,,,,,,,
영진약품(주),003520,2016/12,,,,,,,
영진약품(주),003520,2017/12,,,,,,,
영진약품(주),003520,2018/12,,,,,,,
영진약품(주),003520,2019/12,,,,,,,
영진약품(주),003520,2020/12,,,,,,,
영진약품(주),003520,2021/12,,,,,,,
영진약품(주),003520,2022/12,,,,,,,
영진약품(주),003520,2023/12,,,,,,,
영진약품(주),003520,2024/12,,,,,,,
영진약품(주),003520,2025/12,,,,,,,
영화금속(주),012280,2013/12,"165,535,387","148,076,210","17,459,177","7,075,888","6,895,776","5,076,836","1,767,493"
영화금속(주),012280,2014/12,,,,,,,
영화금속(주),012280,2015/12,,,,,,,
영화금속(주),012280,2016/12,,,,,,,
영화금속(주),012280,2017/12,,,,,,,
영화금속(주),012280,2018/12,,,,,,,
영화금속(주),012280,2019/12,,,,,,,
영화금속(주),012280,2020/12,,,,,,,
영화금속(주),012280,2021/12,,,,,,,
영화금속(주),012280,2022/12,,,,,,,
영화금속(주),012280,2023/12,,,,,,,
영화금속(주),012280,2024/12,,,,,,,
영화금속(주),012280,2025/12,,,,,,,
오씨아이(주),456040,2023/12,,,,,,,
오씨아이(주),456040,2024/12,"2,215,285,616","1,914,797,974","300,487,642","110,492,797","115,460,934","89,669,461","33,846,804"
오씨아이(주),456040,2025/12,"2,009,429,144","1,801,292,727","208,136,417","440,425","-66,254,447","-68,483,852","36,660,011"
오씨아이홀딩스(주),010060,2013/12,"2,955,507,111","2,704,710,060","250,797,051","-106,199,990","-183,042,508","-287,777,262","87,456,523"
오씨아이홀딩스(주),010060,2014/12,"3,139,651,588","2,652,355,342","487,296,246","45,900,568","49,192,558","42,334,700","96,222,914"
오씨아이홀딩스(주),010060,2015/12,"2,301,520,602","2,215,819,606","85,700,996","-144,627,682","-303,122,857","182,068,544","74,342,220"
오씨아이홀딩스(주),010060,2016/12,"2,739,362,364","2,409,468,339","329,894,025","121,353,921","-195,121,146","219,407,537","69,601,807"
오씨아이홀딩스(주),010060,2017/12,"3,631,633,189","3,133,143,807","498,489,382","284,447,725","279,677,728","232,640,722","74,238,332"
오씨아이홀딩스(주),010060,2018/12,"3,112,143,978","2,746,371,833","365,772,145","158,670,079","130,473,878","103,818,814","68,541,538"
오씨아이홀딩스(주),010060,2019/12,"2,605,142,204","2,565,109,883","40,032,321","-180,605,008","-1,012,232,928","-807,386,477","54,828,482"
오씨아이홀딩스(주),010060,2020/12,"2,002,516,778","1,873,995,419","128,521,359","-86,145,075","-350,121,277","-251,164,047","47,506,901"
오씨아이홀딩스(주),010060,2021/12,"3,243,996,752","2,337,855,679","906,141,073","625,984,935","611,952,710","652,075,833","35,957,096"
오씨아이홀딩스(주),010060,2022/12,"4,671,316,051","3,382,515,104","1,288,800,947","976,672,782","1,001,629,603","877,756,345","36,643,149"
오씨아이홀딩스(주),010060,2023/12,"2,649,691,893","1,939,223,325","710,468,568","531,217,297","532,950,437","710,344,635","19,472,641"
오씨아이홀딩스(주),010060,2024/12,"3,577,383,349","3,116,336,991","461,046,358","101,527,729","175,646,196","113,723,638","39,724,367"
오씨아이홀딩스(주),010060,2025/12,"3,380,060,390","3,040,555,661","339,504,729","-57,627,064","-139,541,422","-146,247,800","60,616,262"
웅진에너지(주),103130,2013/12,,,,,,,
웅진에너지(주),103130,2014/12,,,,,,,
웅진에너지(주),103130,2015/12,,,,,,,
웅진에너지(주),103130,2016/12,,,,,,,
웅진에너지(주),103130,2017/12,,,,,,,
웅진에너지(주),103130,2018/12,,,,,,,
웅진에너지(주),103130,2019/12,,,,,,,
웰바이오텍(주),010600,2013/12,"137,762,428","124,346,498","13,415,930","1,938,411","2,968,920","2,406,562","595,317"
웰바이오텍(주),010600,2014/12,"119,630,044","109,864,004","9,766,040","167,538","-6,087,695","-6,734,554","347,240"
웰바이오텍(주),010600,2015/12,"112,488,077","101,846,448","10,641,629","2,076,599","1,539,635","555,743","422,870"
웰바이오텍(주),010600,2016/12,"85,292,459","77,391,290","7,901,168","-406,890","-2,058,269","-2,457,077","363,994"
웰바이오텍(주),010600,2017/12,"70,785,771","68,010,352","2,775,419","-5,129,698","-9,037,551","-8,743,063","585,049"
웰바이오텍(주),010600,2018/12,"73,932,352","70,565,580","3,366,772","-8,450,977","-14,466,546","-16,307,430","3,109,725"
웰바이오텍(주),010600,2019/12,"83,816,106","74,782,031","9,034,075","-11,394,842","-16,398,541","-16,552,641","2,276,875"
웰바이오텍(주),010600,2020/12,"60,431,405","54,023,730","6,407,675","-12,572,108","-51,128,865","-67,825,461","2,656,334"
웰바이오텍(주),010600,2021/12,"108,376,937","99,089,429","9,287,508","-4,319,054","-34,554,886","-33,297,531","5,081,898"
웰바이오텍(주),010600,2022/12,"158,116,049","135,896,173","22,219,876","2,262,317","-19,632,709","-21,024,065","854,375"
웰바이오텍(주),010600,2023/12,"72,132,464","62,192,407","9,940,057","-15,890,863","-65,855,773","-66,372,243",0
웰바이오텍(주),010600,2024/12,"83,301,323","73,598,226","9,703,098","-2,874,279","-18,761,497","-21,375,657","783,550"
유니온머티리얼(주),047400,2013/12,"98,030,267","77,133,967","20,896,300","6,388,644","6,199,980","5,359,931","1,072,268"
유니온머티리얼(주),047400,2014/12,"105,740,666","85,819,094","19,921,572","5,696,649","3,737,346","3,555,080","867,171"
유니온머티리얼(주),047400,2015/12,"106,583,823","85,681,255","20,902,568","6,189,135","6,404,090","5,078,667","708,828"
유니온머티리얼(주),047400,2016/12,"107,248,041","84,987,740","22,260,301","8,024,383","8,325,321","6,657,437","485,680"
유니온머티리얼(주),047400,2017/12,"109,898,285","93,465,851","16,432,435","1,705,902","-669,445","-844,179","493,891"
유니온머티리얼(주),047400,2018/12,"112,336,021","98,568,001","13,768,021","481,749","-11,682,722","-8,881,276","770,587"
유니온머티리얼(주),047400,2019/12,"109,109,285","91,193,001","17,916,284","3,645,893","3,649,233","2,268,731","1,094,602"
유니온머티리얼(주),047400,2020/12,"93,508,566","81,631,944","11,876,622","94,320","-1,937,566","-1,373,789","1,121,512"
유니온머티리얼(주),047400,2021/12,"118,261,478","105,551,501","12,709,977","-848,993","1,576,587","543,551","1,150,629"
유니온머티리얼(주),047400,2022/12,"126,146,837","110,220,534","15,926,303","848,340","1,281,668","-214,987","2,602,502"
유니온머티리얼(주),047400,2023/12,"116,470,234","106,590,020","9,880,215","-4,667,934","-18,932,297","-18,050,286","5,331,767"
유니온머티리얼(주),047400,2024/12,"108,366,485","105,106,379","3,260,107","-16,501,073","-47,155,165","-46,475,655","5,335,710"
유니온머티리얼(주),047400,2025/12,"101,937,090","85,214,875","16,722,215","5,429,905","1,753,909","2,459,944","4,299,191"
유니온스틸(주),003640,2013/12,"2,243,849,120","2,106,457,384","137,391,736","34,155,690","8,983,773","-6,417,609","42,638,924"
유니퀘스트(주),077500,2013/12,"211,216,575","189,355,940","21,860,635","5,527,944","31,359,480","26,168,123","193,110"
유니퀘스트(주),077500,2014/12,"282,338,116","252,553,739","29,784,377","10,323,968","19,161,440","15,380,262","161,680"
유니퀘스트(주),077500,2015/12,"295,982,238","268,657,785","27,324,452","9,001,769","2,496,069","2,878,804","182,107"
유니퀘스트(주),077500,2016/12,"263,584,730","238,511,458","25,073,273","7,830,239","1,404,147","-56,810","291,765"
유니퀘스트(주),077500,2017/12,"246,092,146","216,186,968","29,905,179","8,793,116","13,285,036","8,757,376","597,247"
유니퀘스트(주),077500,2018/12,"270,301,572","244,139,981","26,161,592","2,045,846","16,638,833","10,640,885","554,983"
유니퀘스트(주),077500,2019/12,"335,250,952","302,454,099","32,796,854","6,862,124","19,104,604","22,448,564","1,123,037"
유니퀘스트(주),077500,2020/12,"402,809,427","365,551,605","37,257,822","9,010,532","24,338,551","20,521,130","1,145,829"
유니퀘스트(주),077500,2021/12,"590,983,231","533,160,403","57,822,828","24,548,654","76,726,041","60,395,384","1,089,855"
유니퀘스트(주),077500,2022/12,"739,459,798","662,426,688","77,033,110","40,913,193","46,874,164","44,083,014","3,369,778"
유니퀘스트(주),077500,2023/12,"665,926,330","600,593,190","65,333,141","33,985,726","30,771,324","16,341,231","6,971,293"
유니퀘스트(주),077500,2024/12,"710,482,070","643,671,545","66,810,524","34,138,355","25,417,634","4,948,883","8,656,007"
유니퀘스트(주),077500,2025/12,"730,042,829","659,544,918","70,497,911","36,686,843","27,653,005","19,302,199","7,004,814"
유성기업(주),002920,2013/12,"284,284,981","255,656,072","28,628,909","16,095,720","30,668,107","23,663,053","1,005,350"
유성기업(주),002920,2014/12,"303,454,306","273,326,122","30,128,183","15,879,229","27,052,682","20,321,850","634,642"
유성기업(주),002920,2015/12,"267,926,688","250,720,796","17,205,892","4,958,611","22,421,211","16,576,425","288,646"
유성기업(주),002920,2016/12,"257,795,674","239,894,680","17,900,994","6,533,010","14,851,945","10,800,809","60,352"
유성기업(주),002920,2017/12,"251,728,704","238,157,710","13,570,994","3,248,802","10,216,522","6,729,153",172
유성기업(주),002920,2018/12,"246,613,791","233,745,695","12,868,096","3,190,840","11,018,371","6,760,001",96
유성기업(주),002920,2019/12,"259,585,534","238,443,033","21,142,501","10,843,514","21,315,047","19,032,126","9,611"
유성기업(주),002920,2020/12,"241,545,669","231,840,381","9,705,288","-1,513,823","-3,657,215","-2,972,498","125,321"
유성기업(주),002920,2021/12,"276,391,974","256,286,117","20,105,857","7,459,015","14,705,907","10,346,413","222,097"
유성기업(주),002920,2022/12,"296,756,354","277,108,375","19,647,979","6,726,401","17,483,949","22,144,843","604,742"
유성기업(주),002920,2023/12,"311,469,921","288,659,760","22,810,161","8,019,390","22,083,111","13,754,879","966,250"
유성기업(주),002920,2024/12,"324,603,324","308,816,230","15,787,094","-473,712","12,318,384","-6,807,745","678,790"
유성기업(주),002920,2025/12,"304,574,766","296,619,510","7,955,256","-30,023,009","-17,945,014","-23,259,746","536,900"
유엔젤(주),072130,2013/12,"48,121,695","25,622,197","22,499,499","1,853,813","-3,671,855","-4,061,602","115,401"
유엔젤(주),072130,2014/12,"35,389,422","20,147,318","15,242,105","-4,188,281","-6,832,413","-9,639,979","99,497"
유엔젤(주),072130,2015/12,"41,156,827","23,254,437","17,902,389","643,153","1,883,224","1,104,041","115,170"
유엔젤(주),072130,2016/12,"30,341,828","18,272,561","12,069,267","-4,731,350","-4,655,196","-4,748,462","143,955"
유엔젤(주),072130,2017/12,"31,907,135","18,192,268","13,714,867","-981,497","-3,860,826","-6,621,893","169,786"
유엔젤(주),072130,2018/12,"33,517,791","17,897,712","15,620,079","3,011,903","2,083,031","1,838,799","151,781"
유엔젤(주),072130,2019/12,"26,557,494","15,599,033","10,958,461","-2,346,574","-4,193,093","-5,148,665","147,489"
유엔젤(주),072130,2020/12,"27,063,345","13,761,529","13,301,816","1,199,380","-1,248,308","-1,156,568","115,373"
유엔젤(주),072130,2021/12,"29,681,809","14,409,600","15,272,209","3,147,725","13,514,121","14,606,476","141,469"
유엔젤(주),072130,2022/12,"30,044,903","15,099,325","14,945,578","845,798","2,140,769","2,207,361","78,921"
유엔젤(주),072130,2023/12,"36,639,039","22,116,081","14,522,958","-1,777,259","1,938,589","1,436,087","54,132"
유엔젤(주),072130,2024/12,"53,045,914","32,333,914","20,711,999","788,654","4,364,528","3,647,039","120,622"
유엔젤(주),072130,2025/12,"61,566,608","37,083,307","24,483,302","3,419,833","5,292,372","4,365,449","114,827"
율촌화학(주),008730,2013/12,,,,,,,
율촌화학(주),008730,2014/12,,,,,,,
율촌화학(주),008730,2015/12,,,,,,,
율촌화학(주),008730,2016/12,,,,,,,
율촌화학(주),008730,2017/12,,,,,,,
율촌화학(주),008730,2018/12,"489,770,532","433,385,731","56,384,801","17,775,353","17,810,597","14,724,634","2,369,942"
율촌화학(주),008730,2019/12,"506,617,381","439,925,175","66,692,205","25,843,127","23,367,978","18,212,448","3,652,616"
율촌화학(주),008730,2020/12,"520,654,570","450,512,881","70,141,688","26,719,627","22,233,377","20,177,728","2,888,531"
율촌화학(주),008730,2021/12,"538,734,198","485,614,295","53,119,903","11,020,410","10,531,558","8,452,590","3,315,438"
율촌화학(주),008730,2022/12,"508,944,090","468,918,718","40,025,372","-4,622,789","-5,652,089","-4,149,067","3,684,100"
율촌화학(주),008730,2023/12,"414,490,610","395,109,837","19,380,773","-16,200,386","-30,002,722","-19,085,174","4,448,135"
율촌화학(주),008730,2024/12,"457,078,095","432,799,373","24,278,722","-18,354,577","-42,183,795","-8,530,217","4,870,833"
율촌화학(주),008730,2025/12,"485,382,904","434,737,877","50,645,027","8,514,206","5,000,415","4,165,013","6,022,105"
이건산업(주),008250,2013/12,"228,538,092","182,853,418","45,684,674","23,024,642","13,987,641","10,500,735","8,292,903"
이건산업(주),008250,2014/12,"246,009,952","195,200,212","50,809,740","25,905,332","19,063,440","12,953,920","6,246,868"
이건산업(주),008250,2015/12,"267,746,740","222,273,891","45,472,849","18,529,067","5,951,774","2,502,711","5,458,312"
이건산업(주),008250,2016/12,"290,340,968","245,058,377","45,282,591","17,812,229","2,745,879","486,351","10,218,951"
이건산업(주),008250,2017/12,"298,667,667","255,494,897","43,172,770","16,003,892","9,867,591","5,444,934","6,529,502"
이건산업(주),008250,2018/12,"339,611,061","290,070,949","49,540,111","23,690,740","12,025,701","6,510,008","5,878,455"
이건산업(주),008250,2019/12,"279,669,847","244,765,181","34,904,666","9,622,212","3,135,122","1,016,877","5,393,646"
이건산업(주),008250,2020/12,"256,935,916","224,530,606","32,405,310","5,827,112","1,513,027","1,685,632","4,211,721"
이건산업(주),008250,2021/12,"276,830,153","216,187,235","60,642,918","32,135,869","21,388,409","11,662,013","3,324,727"
이건산업(주),008250,2022/12,"329,330,251","269,358,001","59,972,250","19,324,775","11,765,605","5,355,718","4,935,763"
이건산업(주),008250,2023/12,"311,559,748","268,860,519","42,699,229","9,115,785","-1,453,223","-5,593,470","8,047,182"
이건산업(주),008250,2024/12,"326,972,783","282,612,862","44,359,920","13,791,183","-27,309","-1,926,394","7,873,645"
이건산업(주),008250,2025/12,"297,310,476","271,739,184","25,571,292","-3,828,506","-16,327,215","-14,178,708","6,724,104"
이구산업(주),025820,2013/12,,,,,,,
이구산업(주),025820,2014/12,,,,,,,
이구산업(주),025820,2015/12,,,,,,,
이구산업(주),025820,2016/12,,,,,,,
이구산업(주),025820,2017/12,,,,,,,
이구산업(주),025820,2018/12,,,,,,,
이구산업(주),025820,2019/12,,,,,,,
이구산업(주),025820,2020/12,,,,,,,
이구산업(주),025820,2021/12,,,,,,,
이구산업(주),025820,2022/12,,,,,,,
이구산업(주),025820,2023/12,,,,,,,
이구산업(주),025820,2024/12,,,,,,,
이구산업(주),025820,2025/12,,,,,,,
이연제약(주),102460,2013/12,,,,,,,
이연제약(주),102460,2014/12,,,,,,,
이연제약(주),102460,2015/12,,,,,,,
이연제약(주),102460,2016/12,,,,,,,
이연제약(주),102460,2017/12,"126,253,126","53,601,502","72,651,623","16,001,162","16,355,808","12,886,901","295,577"
이연제약(주),102460,2018/12,"122,990,417","54,467,058","68,523,360","2,459,781","848,513","1,341,492","536,712"
이연제약(주),102460,2019/12,"131,557,875","57,296,353","74,261,523","7,898,093","7,833,415","5,939,802","116,328"
이연제약(주),102460,2020/12,"130,034,153","57,449,436","72,584,718","4,149,719","4,367,689","3,844,427","178,012"
이연제약(주),102460,2021/12,"142,801,368","63,363,648","79,437,720","3,739,196","5,844,762","5,537,252","111,191"
이연제약(주),102460,2022/12,"154,038,839","72,310,911","81,727,929","9,633,099","6,893,916","7,433,682","122,198"
이연제약(주),102460,2023/12,"151,071,144","72,172,228","78,898,916","4,033,630","4,031,963","3,583,373","195,525"
이연제약(주),102460,2024/12,"148,299,674","75,514,347","72,785,327","79,259","5,163,459","4,151,240","1,252,962"
이연제약(주),102460,2025/12,"145,928,626","107,697,051","38,231,575","-30,268,572","-24,616,497","-29,633,118","13,210,792"
이화산업(주),000760,2014/03,"79,434,878","64,207,524","15,227,354","-1,530,009","-4,506,167","-2,889,807","3,981,885"
이화산업(주),000760,2015/03,"82,960,067","68,298,122","14,661,945","35,978","9,311,875","7,285,547","2,591,681"
이화산업(주),000760,2016/03,"66,910,987","54,717,157","12,193,830","1,549,613","-159,199","-116,541","2,349,563"
이화산업(주),000760,2016/12,"55,157,745","44,265,357","10,892,389","1,187,276","-369,109","-117,747","2,037,130"
이화산업(주),000760,2017/12,"65,664,099","53,337,937","12,326,162","778,638","-2,899,392","-2,965,910","2,426,626"
이화산업(주),000760,2018/12,"69,095,677","56,519,592","12,576,085","479,159","-2,012,199","-1,653,686","2,840,953"
이화산업(주),000760,2019/12,"61,703,168","50,562,948","11,140,219","-1,689,016","-4,871,970","-4,773,244","3,159,044"
이화산업(주),000760,2020/12,"51,125,794","43,616,005","7,509,789","-3,486,086","-6,334,323","-3,680,801","2,599,108"
이화산업(주),000760,2021/12,"57,775,112","47,468,244","10,306,868","-4,965,190","74,125,388","59,161,557","524,696"
이화산업(주),000760,2022/12,"58,633,951","48,511,181","10,122,769","-884,105","-924,144","864,473","728,771"
이화산업(주),000760,2023/12,"47,187,842","38,498,655","8,689,188","-1,813,617","-2,190,122","-2,102,670","1,257,913"
이화산업(주),000760,2024/12,"49,487,534","38,036,499","11,451,035","772,077","-760,345","-270,823","1,308,511"
